1000
0 197
	144.604
	144.752
	151.992
	152.574
	152.678
	152.806
	152.829
	152.996
	153.844
	155.893
	158.271
	164.619
	174.036
	174.856
	175.789
	193.379
	195.731
	195.967
	196.391
	196.677
	205.199
	208.078
	218.606
	237.841
	254.983
	260.49
	264.79
	265.122
	274.247
	282.561
	282.798
	282.881
	296.952
	304.474
	310.632
	313.896
	336.248
	338.172
	350.24
	351.122
	351.467
	360.616
	368.741
	369.269
	369.469
	370.063
	370.632
	370.849
	372.071
	375.761
	376.982
	385.406
	385.444
	401.277
	401.666
	403.572
	403.684
	414.903
	416.277
	427.381
	427.507
	428.987
	429.055
	429.517
	429.81
	429.893
	429.999
	430.513
	431.474
	433.627
	442.133
	460.403
	461.151
	461.493
	468.448
	469.819
	470.05
	472.203
	473.917
	476.423
	487.735
	490.29
	491.368
	523.981
	524.61
	525.019
	525.349
	529.672
	533.134
	533.445
	539.006
	539.156
	547.699
	552.577
	558.581
	561.127
	565.443
	565.957
	583.427
	583.735
	594.879
	611.081
	611.87
	611.893
	612.288
	612.419
	613.865
	615.045
	620.738
	627.905
	640.348
	656.398
	657.95
	658.049
	659.553
	659.569
	660.136
	660.56
	661.134
	661.383
	661.703
	665.845
	681.592
	681.602
	681.79
	682.025
	682.316
	682.499
	682.546
	685.509
	686.087
	688.021
	688.319
	688.324
	688.462
	690.96
	709.071
	712.283
	712.676
	714.417
	715.748
	716.025
	716.357
	716.622
	723.747
	736.1
	752.069
	752.915
	753.632
	754.09
	754.283
	756.248
	756.727
	756.944
	757.075
	757.279
	758.685
	764.332
	764.429
	765.16
	765.22
	772.355
	803.465
	806.451
	810.82
	811.011
	811.876
	812.382
	816.513
	817.455
	840.729
	840.846
	841.78
	842.135
	842.21
	842.343
	842.82
	865.611
	878.633
	893.929
	964.661
	972.601
	977.815
	987.816
	989.124
	993.275
3 270
	10.7515
	17.0818
	18.6426
	18.9865
	20.7514
	22.7255
	24.3707
	24.907
	25.0266
	42.1638
	42.5068
	48.0045
	48.2786
	48.4793
	81.7639
	84.6076
	84.7009
	89.4627
	89.6052
	89.622
	89.8157
	90.1649
	90.1722
	90.2361
	90.4027
	90.4279
	90.4661
	91.204
	91.3011
	91.7273
	92.2172
	92.4136
	93.7285
	93.7297
	93.8188
	94.6485
	95.0255
	95.2913
	95.5613
	96.3806
	97.5847
	98.3851
	100.495
	107.053
	107.123
	108.429
	108.501
	108.84
	109.024
	110.566
	110.822
	149.924
	153.567
	153.969
	155.351
	168.033
	168.075
	174.196
	175.581
	177.087
	178.621
	178.89
	178.937
	179.469
	188.191
	194.769
	214.724
	215.912
	217.186
	218.646
	220.309
	224.904
	226.369
	231.375
	235.631
	237.243
	240.988
	241.337
	241.924
	242.437
	242.912
	245.97
	247.075
	247.385
	257.174
	259.181
	264.758
	265.083
	267.932
	276.827
	289.134
	337.751
	342.515
	342.766
	343.278
	343.457
	346.118
	346.725
	354.388
	355.139
	357.325
	357.892
	367.251
	369.489
	369.566
	372.345
	372.504
	372.928
	393.919
	395.144
	395.358
	409.093
	409.757
	410.085
	410.434
	410.951
	411.314
	411.354
	411.958
	411.986
	413.043
	413.173
	413.254
	413.765
	414.535
	417.687
	418.136
	429.766
	430.267
	443.839
	448.61
	453.44
	465.37
	478.572
	480.697
	481.901
	492.028
	502.327
	502.436
	502.741
	502.812
	503.792
	503.905
	513.107
	517.746
	518.861
	519.995
	555.693
	557.931
	563.972
	571.465
	599.433
	600.073
	600.246
	602.324
	604.797
	607.174
	607.376
	607.947
	608.153
	608.824
	608.89
	618.908
	618.99
	637.502
	649.767
	649.961
	649.973
	657.189
	661.177
	691.274
	704.342
	709.601
	709.609
	723.56
	724.531
	725.035
	730.022
	740.854
	741.737
	743.003
	745.887
	748.577
	748.973
	749.324
	749.578
	749.652
	750.339
	750.858
	750.935
	750.946
	752.372
	754.037
	754.235
	754.317
	754.622
	754.707
	754.736
	755.102
	756.057
	756.668
	756.932
	756.942
	757.947
	758.042
	761.236
	764.147
	765.257
	766.587
	768.457
	771.364
	775.755
	795.005
	797.948
	797.95
	798.168
	799.122
	799.956
	800.04
	806.689
	806.821
	810.339
	810.408
	812.016
	822.258
	822.507
	831.131
	831.139
	831.143
	831.355
	831.793
	832.04
	832.169
	832.378
	835.369
	836.421
	838.465
	838.474
	882.02
	889.075
	899.075
	899.356
	900.381
	900.425
	900.911
	901.722
	909.202
	918.251
	918.627
	920.609
	923.576
	925.172
	942.729
	963.937
	964.014
	964.201
	965.388
	965.42
	966.484
	974.054
	974.392
	974.538
	974.587
	981.988
	992.038
	992.328
	998.818
	999.04
	999.568
	999.767
4 197
	3.33848
	29.5931
	30.5118
	35.7519
	44.9299
	45.5103
	45.6278
	70.6517
	82.9518
	91.0858
	97.7561
	101.231
	102.589
	113.535
	113.608
	113.877
	114.339
	114.39
	115.326
	115.586
	116.617
	122.607
	122.829
	131.718
	133.62
	151.416
	151.51
	151.618
	157.148
	161.649
	162.612
	169.575
	185.928
	190.569
	190.581
	203.262
	203.386
	213.917
	229.31
	263.581
	272.3
	295.629
	310.422
	314.194
	328.354
	337.651
	339.141
	343.347
	343.588
	346.079
	346.57
	353.976
	369.345
	369.497
	372.526
	377.133
	377.978
	382.194
	391.698
	391.921
	392.397
	392.897
	395.98
	405.262
	406.507
	406.743
	407.155
	407.788
	408.255
	408.783
	491.038
	516.55
	525.659
	526.505
	528.12
	542.376
	559.568
	561.191
	600.887
	610.7
	610.711
	611.709
	613.186
	617.759
	617.894
	618.2
	618.782
	619.631
	620.517
	620.563
	627.575
	632.705
	633.856
	633.967
	635.996
	636.661
	637.018
	641.091
	647.333
	666.164
	668.964
	670.834
	671.425
	671.493
	671.507
	671.756
	671.882
	672.262
	672.271
	672.451
	673.132
	673.383
	673.892
	673.968
	674.165
	674.231
	674.289
	674.596
	674.796
	674.805
	675.482
	675.508
	676.336
	676.842
	676.867
	678.833
	680.318
	682.6
	691.245
	700.162
	714.886
	720.49
	720.644
	720.655
	721.751
	721.887
	733.612
	733.732
	744.853
	747.417
	748.635
	760.677
	762.739
	766.078
	766.43
	778.994
	781.667
	784.315
	786.092
	786.717
	787.562
	796.502
	817.675
	819.258
	819.726
	820.854
	831.596
	831.649
	831.68
	832.569
	833.004
	833.566
	834.032
	834.673
	848.705
	849.906
	864.701
	864.886
	865.1
	865.196
	865.645
	865.907
	887.502
	888.078
	908.312
	908.705
	910.054
	911.247
	918.556
	918.599
	925.135
	925.435
	928.227
	931.297
	932.07
	960.842
	960.877
	969.438
	979.704
	979.747
	983.132
	983.24
	983.642
	994.278
	994.959
	995.241
	996.057
5 248
	7.52008
	13.4072
	13.7644
	40.6424
	43.3541
	45.6007
	60.5425
	66.3431
	72.5855
	72.7419
	74.5057
	76.6399
	78.388
	78.6003
	78.8291
	79.4068
	95.7271
	116.553
	118.371
	118.719
	119.012
	119.39
	121.251
	127.352
	159.743
	160.562
	160.886
	161.38
	176.849
	180.179
	180.907
	185.157
	185.319
	185.973
	187.647
	189.047
	194.212
	196.709
	201.178
	201.201
	202.14
	202.521
	202.803
	203.217
	204.796
	204.965
	206.042
	209.05
	209.27
	209.519
	209.898
	210.109
	210.252
	210.994
	214.337
	221.853
	222.113
	224.499
	226.146
	226.208
	231.148
	232.555
	242.165
	257.245
	259.165
	263.429
	267.378
	285.625
	285.872
	286.746
	287.234
	290.009
	290.454
	307.551
	312.844
	312.875
	313.208
	319.941
	322.755
	326.692
	327.648
	328.917
	330.951
	339.47
	340.695
	341.156
	376.775
	377.084
	381.833
	384.387
	385.224
	429.007
	429.295
	429.755
	430.897
	443.637
	449.664
	450.148
	451.559
	456.158
	460.133
	480.999
	483.228
	483.787
	489.852
	490.934
	502.626
	503.001
	505.084
	505.442
	506.215
	506.726
	517.792
	520.262
	520.363
	521.65
	522.098
	525.511
	525.578
	527.877
	533.837
	535.223
	535.492
	535.699
	535.881
	539.458
	544.465
	544.698
	559.548
	561.365
	567.677
	568.231
	568.25
	568.271
	569.637
	569.881
	570.412
	571.532
	571.602
	576.137
	577.466
	584.133
	585.777
	590.078
	603.814
	604.035
	608.83
	610.51
	647.762
	648.045
	658.915
	660.7
	662.816
	668.928
	668.948
	673.328
	688.185
	695.589
	695.596
	695.843
	708.201
	712.992
	715.42
	716.841
	717.919
	720.292
	720.342
	720.538
	720.58
	732.758
	733.315
	735.585
	737.797
	739.746
	739.811
	739.944
	740.73
	740.846
	741.023
	741.154
	741.192
	741.243
	741.498
	741.628
	749.675
	751.649
	751.815
	759.311
	761.974
	764.925
	765.467
	766.105
	766.503
	767.081
	767.207
	767.824
	767.898
	774.468
	782.81
	784.521
	792.327
	794.513
	794.767
	795.488
	795.645
	796.412
	796.666
	797.618
	798.528
	801.815
	802.005
	802.574
	802.784
	802.842
	802.993
	804.058
	804.129
	804.771
	805.021
	805.49
	805.579
	806.95
	814.264
	835.446
	852.146
	854.379
	867.202
	897.699
	899.465
	904.907
	905.175
	906.551
	919.364
	932.582
	941.96
	942.762
	948.925
	949.062
	949.13
	949.802
	950.567
	950.975
	952.032
	952.132
	952.341
	953.002
	977.541
	997.062
6 257
	1.40418
	2.86562
	6.32354
	6.38547
	6.66394
	24.3448
	26.7543
	26.9075
	49.3253
	53.1047
	72.8435
	73.2036
	76.3024
	76.3423
	76.6125
	76.7866
	77.3624
	78.1869
	79.9169
	96.5401
	96.6859
	96.8104
	97.258
	99.3731
	108.253
	112.63
	114.476
	133.013
	138.237
	148.205
	148.565
	153.159
	154.604
	154.618
	157.064
	167.317
	168.408
	173.399
	176.06
	176.671
	176.689
	176.779
	177.526
	183.109
	183.192
	186.24
	186.365
	196.207
	196.216
	196.621
	198
	200.449
	200.883
	201.365
	201.811
	202.248
	203.765
	205.983
	206.48
	206.956
	207.083
	207.26
	210.082
	210.379
	210.592
	211.1
	211.259
	211.281
	213.039
	213.293
	213.556
	214.241
	215.055
	215.451
	225.955
	226.18
	226.843
	250.551
	250.979
	252.449
	252.85
	253.235
	254.01
	255.457
	255.5
	256.274
	256.942
	263.589
	265.567
	276.766
	282.139
	287.708
	287.846
	287.935
	291.073
	305.792
	306.978
	307.347
	307.894
	323.133
	324.291
	332.626
	334.791
	346.217
	346.407
	352.585
	374.952
	375.147
	376.047
	388.297
	389.84
	392.006
	392.776
	394.173
	395.793
	401.468
	406.335
	408.437
	422.15
	422.583
	428.632
	428.851
	437.556
	437.558
	443.59
	452.2
	452.334
	452.437
	454.054
	454.509
	460.134
	470.164
	470.493
	471.446
	471.782
	473.481
	474.296
	474.856
	475.966
	476.596
	479.286
	483.445
	491.781
	502.272
	504.687
	512.208
	514.867
	515.054
	515.245
	515.482
	517.035
	517.729
	539.659
	542.971
	546.031
	557.845
	564.518
	581.265
	581.97
	582.036
	582.08
	582.365
	582.829
	590.805
	590.869
	599.957
	600.076
	600.616
	600.901
	600.911
	601.234
	611.022
	612.526
	612.886
	616.423
	620.777
	623.235
	646.183
	658.238
	671.544
	671.604
	671.803
	691.497
	703.363
	705.024
	705.677
	705.759
	705.992
	706.621
	706.851
	707.178
	707.642
	709.125
	711.041
	712.29
	726.342
	728.695
	729.046
	729.112
	729.757
	730.654
	737.981
	738.124
	740.764
	755.908
	756.304
	756.309
	757.539
	757.635
	759.09
	765.83
	768.567
	770.989
	778.359
	780.077
	780.33
	780.905
	799.028
	801.371
	805.989
	818.419
	819.706
	820.403
	821.969
	822.032
	822.924
	825.967
	840.879
	841.416
	851.89
	855.518
	855.681
	856.877
	863.08
	873.104
	873.155
	874.758
	893.631
	907.432
	907.631
	910.713
	925.864
	931.898
	938.048
	938.163
	948.224
	962.263
	962.545
	962.617
	963.525
	969.374
	969.715
	970.301
	979.386
	982.191
	983.959
	996.903
7 221
	9.06097
	23.7305
	24.8234
	25.9693
	26.8537
	31.6332
	48.1524
	50.1337
	68.0774
	69.3259
	106.382
	112.131
	114.927
	121.409
	123.462
	124.772
	125.059
	127.209
	136.983
	137.782
	138.15
	146.472
	147.012
	147.137
	166.621
	167.924
	168.137
	168.223
	172.128
	173.423
	173.493
	179.097
	179.158
	183.909
	187.18
	188.14
	188.21
	188.549
	216.632
	222.863
	223.261
	238.882
	240.136
	244.847
	245.943
	249.462
	250.034
	250.286
	255.293
	257.446
	260.152
	262.239
	263.021
	266.061
	270.774
	271.047
	271.442
	272.071
	283.796
	292.94
	293.355
	294.017
	296.745
	329.682
	330.502
	347.938
	349.403
	364.665
	366.514
	366.588
	367.297
	389.294
	395.42
	410.278
	410.918
	422.325
	422.539
	424.206
	424.289
	425.971
	432.004
	436.183
	436.63
	444.149
	461.641
	463.921
	464.943
	464.961
	466.799
	467.332
	469.929
	470.295
	471.539
	473.051
	473.396
	473.927
	475.293
	488.568
	493.4
	498.511
	519.278
	537.864
	539.291
	541.627
	548.215
	556.905
	560.633
	563.274
	563.685
	563.89
	564.479
	564.572
	564.758
	567.678
	568.37
	569.51
	574.253
	574.841
	574.992
	576.261
	578.841
	595.371
	595.957
	607.14
	607.486
	609.862
	609.972
	610.396
	610.544
	610.802
	611.378
	611.625
	614.003
	614.172
	614.856
	616.739
	616.799
	616.865
	617.268
	617.963
	618.255
	621.05
	622.005
	623.943
	624.225
	624.498
	624.536
	624.895
	624.96
	628.338
	628.396
	630.771
	633.714
	634.983
	640.461
	640.555
	641.266
	641.678
	641.897
	646.894
	647.772
	661.556
	665.343
	665.359
	667.062
	667.549
	668.561
	669.416
	671.207
	682.622
	687.299
	688.051
	689.73
	697.871
	698.255
	699.089
	704.854
	722.167
	722.445
	723.284
	725.07
	725.29
	726.256
	742.952
	751.792
	754.887
	755.235
	755.525
	755.572
	755.784
	756.428
	772.235
	773.312
	777.597
	779.779
	782.349
	788.361
	794.663
	805.725
	806.013
	808.494
	809.057
	820.956
	822.076
	833.675
	843.742
	864.248
	877.765
	878.086
	885.86
	888.713
	892.341
	900.115
	923.09
	928.192
	940.074
	940.08
	953.128
	953.209
	962.404
	967.527
8 208
	14.092
	15.8081
	35.9072
	37.5852
	37.7767
	38.0416
	38.3633
	45.6526
	48.3427
	48.3983
	48.6618
	49.0555
	88.1304
	89.0209
	92.1287
	93.0918
	95.6046
	114.947
	137.284
	138.747
	145.506
	157.053
	158.02
	158.213
	158.417
	176.623
	183.639
	185.777
	185.935
	186.499
	188.638
	191.202
	191.403
	198.318
	198.47
	203.89
	204.624
	205.986
	206.059
	208.884
	208.937
	215.521
	217.776
	219.364
	219.427
	219.565
	219.739
	225.217
	242.475
	258.243
	286.946
	288.447
	300.541
	304.27
	304.484
	305.302
	307.798
	308.397
	308.539
	308.718
	308.874
	309.706
	316.678
	323.246
	323.753
	324.568
	324.702
	352.974
	359.746
	360.56
	360.675
	360.954
	361.124
	368.797
	384.294
	385.243
	385.87
	404.522
	407.844
	408.424
	409.152
	419.528
	452.743
	478.775
	478.89
	479.117
	479.195
	480.433
	480.813
	480.94
	482.14
	482.504
	491.549
	495.704
	495.882
	496.44
	501.579
	504.733
	505.122
	505.33
	526.456
	526.578
	530.934
	532.176
	535.095
	552.076
	553.005
	553.285
	553.511
	553.857
	555.377
	567.399
	569.912
	569.913
	571.428
	571.75
	574.568
	574.575
	575.283
	601.214
	608.593
	609.556
	609.813
	609.975
	610.255
	611.817
	613.228
	624.595
	626.1
	634.923
	645.224
	654.788
	662.629
	662.666
	663.501
	679.845
	681.891
	682.093
	682.653
	684.821
	737.099
	740.761
	750.871
	752.324
	752.577
	760.747
	761.068
	763.076
	763.284
	766.686
	775.269
	787.131
	788.362
	788.651
	788.655
	803.506
	805.687
	812.753
	839.235
	839.9
	842.952
	843.461
	844.332
	844.481
	845.065
	847.368
	860.25
	862.521
	864.352
	870.202
	870.751
	871.003
	871.201
	871.261
	871.349
	871.377
	871.382
	872.559
	874.162
	874.787
	874.886
	876.035
	913.766
	916.412
	943.417
	944.597
	947.113
	948.598
	949.033
	949.39
	949.975
	950.034
	950.265
	953.245
	953.448
	954.387
	954.834
	955.598
	956.895
	971.523
	976.051
	976.053
	976.514
	977.052
	977.157
	977.511
	977.68
	978.103
9 204
	17.8719
	29.5529
	30.3399
	56.2078
	76.597
	80.6366
	89.0859
	89.1138
	115.992
	116.975
	118.702
	118.873
	133.097
	149.132
	180.407
	181.102
	201.941
	210.628
	211.14
	211.425
	216.994
	227.561
	227.736
	229.783
	229.854
	232.612
	242.327
	244.196
	244.459
	245.463
	253.54
	256.205
	277.388
	280.71
	288.576
	291.462
	292.152
	296.369
	309.461
	320.881
	322.606
	335.519
	337.513
	338.615
	341.443
	355.961
	355.981
	368.812
	372.617
	374.145
	379.935
	381.627
	384.007
	384.761
	385.481
	385.661
	388.607
	390.164
	403.367
	405.083
	407.372
	407.545
	407.81
	408.124
	409.434
	409.597
	411.398
	412.938
	422.757
	442.08
	442.896
	443.124
	443.729
	448.088
	448.349
	460.066
	460.387
	470.413
	486.585
	486.767
	487.119
	487.404
	487.414
	487.538
	487.834
	487.947
	488.018
	488.161
	488.173
	488.358
	490.18
	500.341
	501.051
	501.29
	501.501
	514.542
	519.529
	533.16
	534.114
	539.072
	540.33
	548.315
	548.667
	574.068
	575.113
	575.124
	575.2
	576.507
	576.553
	576.905
	577.113
	586.394
	587.269
	587.283
	587.901
	588.143
	589.965
	590.67
	593.264
	596.942
	598.529
	600.78
	601.129
	607.062
	607.132
	607.472
	607.644
	607.747
	608.444
	608.475
	613.669
	615.874
	616.927
	618.137
	618.928
	621.238
	624.755
	645.294
	645.908
	646.674
	647.669
	657.882
	658.295
	658.973
	690.908
	700.836
	701.712
	711.514
	712.472
	717.025
	721.766
	755.553
	755.661
	756.201
	785.316
	800.228
	809.024
	814.733
	823.562
	823.92
	824.153
	824.205
	825.027
	826.885
	828.904
	828.97
	830.981
	831.658
	832.121
	833.222
	856.171
	856.42
	856.466
	856.924
	856.949
	857.081
	857.226
	857.337
	857.486
	857.729
	858.851
	866.4
	876.377
	894.218
	921.578
	923.761
	923.903
	924.655
	925.365
	926.329
	928.548
	928.744
	928.877
	929.922
	937.606
	957.21
	971.072
	972.369
	974.739
	976.614
	983.029
	983.239
	985.801
	993.099
10 185
	23.5231
	25.0102
	25.0458
	25.7249
	37.8246
	40.4898
	48.0514
	48.3673
	48.6336
	49.105
	49.8104
	50.4198
	51.6729
	52.9119
	54.2656
	54.8179
	59.5932
	82.2805
	89.1227
	89.8304
	94.0614
	94.1528
	95.714
	97.1235
	99.2973
	107.5
	122.364
	122.423
	123.309
	123.515
	124.149
	124.254
	124.284
	124.75
	136.478
	144.961
	145.416
	145.531
	156.939
	157.324
	158.898
	161.357
	162.342
	162.465
	163.36
	164.887
	165.883
	165.9
	166.61
	171.965
	174.967
	201.752
	202.094
	202.328
	214.391
	226.991
	251.483
	253.684
	268.116
	270.553
	273.204
	277.245
	277.446
	277.646
	278.249
	281.655
	282.202
	284.287
	284.888
	285.431
	286.259
	286.887
	319.637
	319.934
	324.094
	324.47
	326.705
	326.77
	332.483
	333.46
	343.858
	371.848
	377.43
	378.013
	380.156
	386.952
	392.625
	393.025
	393.732
	397.026
	410.952
	412.591
	419.783
	420.674
	426.374
	427.032
	437.734
	439.812
	440.042
	440.253
	441.474
	444.71
	452.963
	453.234
	453.915
	458.227
	459.058
	476.148
	479.244
	485.972
	495.655
	510.642
	511.558
	514.349
	528.456
	540.978
	546.63
	546.718
	546.823
	546.866
	547.173
	548.261
	558.453
	580.304
	583.628
	583.716
	585.071
	623.855
	634.85
	643.992
	644.788
	654.021
	658.851
	669.481
	670.3
	690.797
	693.259
	699.182
	702.744
	702.747
	702.928
	710.504
	718.879
	721.446
	737.114
	739.472
	739.752
	761.987
	763.55
	771.593
	783.565
	807.821
	807.824
	816.965
	822.147
	823.45
	845.425
	846.659
	855.797
	856.098
	856.766
	856.952
	857.166
	858.775
	859.57
	860.821
	866.226
	867.008
	872.361
	904.017
	906.607
	910.145
	930.849
	931.116
	931.94
	941.481
	946.476
	950.867
	951.713
	952.036
	964.924
	982.387
	984.591
	984.639
	987.626
11 167
	6.97688
	14.1938
	18.3482
	20.2926
	25.0428
	25.243
	52.3449
	53.4886
	54.0052
	54.5501
	54.6943
	55.5065
	55.5311
	55.5409
	58.6174
	59.9564
	64.3088
	81.5857
	82.3091
	136.943
	146.329
	148.739
	161.551
	162.717
	180.962
	181.827
	192.356
	192.789
	196.772
	198.494
	206.848
	211.73
	212.118
	213.17
	213.514
	216.2
	216.563
	217.323
	217.542
	232.255
	234.752
	238.799
	247.208
	261.643
	262.691
	265.339
	267.449
	268.453
	282.117
	282.939
	289.723
	291.603
	292.962
	303.25
	306.165
	315.816
	317.092
	319.683
	320.31
	323.043
	328.199
	328.805
	352.724
	372.053
	374.416
	377.326
	392.436
	394.474
	402.599
	414.958
	417.613
	422.589
	427.418
	428.229
	428.441
	438.722
	439.17
	439.599
	446.916
	462.858
	465.073
	480.952
	500.638
	514.176
	514.488
	515.339
	515.77
	516.264
	519.652
	519.722
	519.756
	520.041
	521.375
	521.879
	523.941
	534.064
	544.158
	545.915
	579.543
	581.275
	581.671
	595.257
	601.005
	601.117
	625.634
	661.301
	674.231
	697.556
	712.966
	721.333
	721.622
	721.794
	723.09
	723.637
	723.651
	723.664
	723.994
	792.681
	792.843
	793.394
	797.459
	797.813
	797.87
	797.918
	798.285
	798.58
	801.541
	806.742
	807.427
	822.672
	823.028
	835.066
	835.683
	879.284
	882.949
	883.667
	885.034
	888.667
	889.558
	891.887
	894.157
	897.393
	904.384
	909.531
	914.389
	935.298
	940.734
	941.921
	948.986
	949.861
	966.502
	966.946
	971.058
	971.546
	972.036
	972.238
	972.533
	972.876
	978.491
	979.573
	980.371
	980.883
	983.03
	988.723
	988.827
	992.569
	996.454
12 172
	24.0415
	28.1885
	31.87
	45.2673
	54.9087
	55.1097
	92.9755
	100.4
	100.762
	100.942
	106.312
	115.289
	173.646
	181.506
	181.564
	181.874
	182.407
	182.63
	182.997
	183.371
	183.661
	192.41
	194.04
	201.695
	203.01
	214.015
	214.674
	218.027
	221.293
	222.509
	231.969
	232.499
	249.299
	291.496
	305.557
	307.734
	320.259
	320.405
	327.56
	335.101
	336.974
	338.169
	341.181
	370.743
	370.866
	374.31
	377.028
	386.24
	387.316
	392.098
	400.149
	403.027
	403.585
	403.587
	403.726
	404.065
	405.309
	406.239
	407.399
	421.604
	424.219
	425.788
	430.3
	432.282
	434.854
	439.758
	453.097
	466.095
	466.754
	480.027
	481.18
	508.63
	516.195
	530.541
	532.203
	533.29
	533.636
	549.697
	549.735
	550.731
	554.574
	564.32
	565.422
	578.046
	581.032
	592.036
	592.811
	598.998
	629.948
	630.087
	631.23
	632.685
	639.648
	643.639
	663.063
	663.685
	686.64
	702.199
	709.374
	722.876
	727.452
	736.828
	738.44
	738.71
	753.909
	756.361
	760.384
	761.422
	783.515
	785.981
	786.212
	786.352
	794.366
	795.125
	795.465
	796.248
	802.079
	808.481
	810.375
	810.9
	812.544
	814.542
	818.24
	819.389
	833.045
	834.861
	848.769
	849.247
	849.327
	849.724
	850.237
	850.274
	850.381
	850.468
	850.775
	850.946
	851.05
	851.259
	851.291
	851.345
	851.64
	852.021
	864.077
	864.259
	864.374
	899.777
	899.821
	901.524
	902.035
	913.712
	913.728
	938.194
	947.78
	952.586
	952.903
	953.062
	955.146
	955.384
	960.644
	960.826
	969.669
	971.552
	981.686
	983.356
	983.823
	990.44
	998.776
	999.328
	999.413
	999.736
	999.783
	999.905
13 225
	2.49574
	11.7061
	12.3426
	27.4245
	27.7004
	29.2494
	29.9413
	30.1908
